source_taxon_external_id,source_taxon_name,source_taxon_path,source_specimen_life_stage,interaction_type,target_taxon_external_id,target_taxon_name,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5391866,Bidens odorata,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Bidens | Bidens odorata,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3188698,Cuphea hyssopifolia,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Lythraceae | Cuphea | Cuphea hyssopifolia,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3151392,Symphyotrichum chilense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Symphyotrichum | Symphyotrichum chilense,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:7627205,Glebionis coronaria,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Glebionis | Glebionis coronaria,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2928354,Eriodictyon trichocalyx,Plantae | Tracheophyta | Magnoliopsida | Boraginales | Namaceae | Eriodictyon | Eriodictyon trichocalyx,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:6689,Verbenaceae,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2406,Crassulaceae,Plantae | Tracheophyta | Magnoliopsida | Saxifragales | Crassulaceae,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3105646,Sonchus,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Sonchus,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3173338,Buddleja davidii,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja | Buddleja davidii,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2929800,Solanum angustifolium,Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanum | Solanum angustifolium,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3133864,Coreopsis,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Coreopsis,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5370154,Heteromeles arbutifolia,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Heteromeles | Heteromeles arbutifolia,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3105856,Bidens,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Bidens,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:7678610,Raphanus sativus,Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Raphanus | Raphanus sativus,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2926981,Salvia,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Salvia,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3093921,Aster,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Aster,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3106738,Senecio,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Senecio,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5394163,Taraxacum officinale,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Taraxacum | Taraxacum officinale,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:7893492,Cleomella arborea,Plantae | Tracheophyta | Magnoliopsida | Brassicales | Cleomaceae | Cleomella | Cleomella arborea,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2925303,Lantana camara,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Lantana | Lantana camara,NA,NA,NA,NA,NA
